cycle_uid,cycle_id,ml_id,lead_id,deal_id,account_id,account_name,ml_stage_start_time,lead_stage_start_time,deal_stage_start_time,ml_stage_end_time,ml_dead_time,lead_stage_end_time,lead_dead_time,deal_stage_current,deal_closing_date,deal_modified_time,deal_is_won,deal_is_lost,deal_pipeline,deal_produkt,deal_amount,ml_owner_current,lead_owner_current,lead_dla_salesa,deal_owner_current,project_type,source_from,source_I_tier,source_II_tier,source_III_tier,source_IV_tier,events_count_total,events_count_lead_stage,events_count_deal_stage,lead_first_meeting_time,lead_meetings_count,lead_meeting1_days,ankiety_count,ankieta_avg_quality,ankieta_avg_meeting,ankieta_presales_primary,ml_days_in_stage,lead_days_in_stage,cycle_to_sales_days
lead:751364000007542337,751364000007542337,,751364000007542337,,,,,2025-01-20T11:25:39,,,,2025-12-01T12:25:02,2025-12-01T12:25:02,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,315.0,
lead:751364000007542312,751364000007542312,,751364000007542312,,,,,2025-01-20T11:18:33,,,,2025-10-09T12:29:39,2025-10-09T12:29:39,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,262.0,
lead:751364000007542286,751364000007542286,,751364000007542286,,,,,2025-01-20T11:02:18,,,,2025-04-22T12:08:49,2025-04-22T12:08:49,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,92.0,
lead:751364000007504494,751364000007504494,,751364000007504494,,,,,2025-01-18T16:22:37,,,,2025-04-22T12:08:49,2025-04-22T12:08:49,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,93.0,
lead:751364000007504469,751364000007504469,,751364000007504469,,,,,2025-01-18T16:08:17,,,,2025-04-22T12:08:45,2025-04-22T12:08:45,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,93.0,
lead:751364000007504444,751364000007504444,,751364000007504444,,,,,2025-01-18T15:57:26,,,,2025-11-28T16:18:12,2025-11-28T16:18:12,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,314.0,
lead:751364000007504413,751364000007504413,,751364000007504413,,,,,2025-01-18T15:35:29,,,,2025-04-22T12:08:52,2025-04-22T12:08:52,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,93.0,
lead:751364000007504371,751364000007504371,,751364000007504371,,,,,2025-01-18T15:27:16,,,,2025-04-22T12:08:49,2025-04-22T12:08:49,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,93.0,
lead:751364000007504346,751364000007504346,,751364000007504346,,,,,2025-01-18T15:15:23,,,,2025-12-01T15:44:47,2025-12-01T15:44:47,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,317.0,
lead:751364000007504321,751364000007504321,,751364000007504321,,,,,2025-01-18T15:06:30,,,,2025-04-22T12:08:49,2025-04-22T12:08:49,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,93.0,
lead:751364000007504296,751364000007504296,,751364000007504296,,,,,2025-01-18T14:53:28,,,,2025-07-09T14:18:24,2025-07-09T14:18:24,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,171.0,
lead:751364000007504265,751364000007504265,,751364000007504265,,,,,2025-01-18T13:36:34,,,,2025-08-20T10:54:46,2025-08-20T10:54:46,,,,False,False,,,,,Michał Modzelewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,213.0,
lead:751364000007504240,751364000007504240,,751364000007504240,,,,,2025-01-18T10:39:31,,,,2025-04-22T12:08:51,2025-04-22T12:08:51,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,94.0,
lead:751364000007504209,751364000007504209,,751364000007504209,,,,,2025-01-18T10:26:20,,,,2025-04-22T12:08:53,2025-04-22T12:08:53,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,94.0,
lead:751364000007504178,751364000007504178,,751364000007504178,,,,,2025-01-18T10:14:06,,,,2025-04-22T12:08:51,2025-04-22T12:08:51,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,94.0,
lead:751364000007504147,751364000007504147,,751364000007504147,,,,,2025-01-18T09:57:07,,,,2025-04-22T12:08:55,2025-04-22T12:08:55,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,94.0,
lead:751364000007504116,751364000007504116,,751364000007504116,,,,,2025-01-18T09:43:18,,,,2025-04-22T12:08:54,2025-04-22T12:08:54,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,94.0,
lead:751364000007504074,751364000007504074,,751364000007504074,,,,,2025-01-18T09:32:57,,,,2025-04-22T12:08:50,2025-04-22T12:08:50,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,94.0,
lead:751364000007504043,751364000007504043,,751364000007504043,,,,,2025-01-18T09:19:32,,,,2025-04-22T12:08:47,2025-04-22T12:08:47,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,94.0,
lead:751364000007504002,751364000007504002,,751364000007504002,,,,,2025-01-18T09:06:05,,,,2025-04-22T12:08:50,2025-04-22T12:08:50,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,94.0,
lead:751364000007488487,751364000007488487,,751364000007488487,,,,,2025-01-20T09:57:05,,,,2025-05-06T10:20:41,2025-05-06T10:20:41,,,,False,False,,,,,Anna Kardasz-Pajączek,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,106.0,
lead:751364000007430505,751364000007430505,,751364000007430505,,,,,2025-01-17T14:31:41,,,,2025-04-22T12:07:58,2025-04-22T12:07:58,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Inbound,Polecenie,Polecenie,Polecenie,0,0,0,,0,,0,,,,,94.0,
lead:751364000007430148,751364000007430148,,751364000007430148,,,,,2025-01-17T12:53:13,,,,2025-05-27T12:32:59,2025-05-27T12:32:59,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Reinkarnacja,Reinkarnacja,Reinkarnacja,0,0,0,,0,,0,,,,,129.0,
lead:751364000007422722,751364000008275003,,751364000007422722,751364000008275003,751364000002290852,N.Z.O.Z. GLOBAL-DENT GABINET STOMATOLOGICZNY KRZYSZTOF JASIŃSKI,,2025-01-17T14:46:46,2025-01-30T11:50:09,,,2025-01-30T11:50:09,,Closed Lost,,2026-01-12T17:42:52,False,True,Sprzedaż,,,,Anna Kardasz-Pajączek,,Mateusz Fedorowicz,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,2,1,0,2024-12-20T10:00:00,2,-29.0,1,,5.0,Anna Kardasz-Pajączek,,12.0,12.0
lead:751364000007421001,751364000008241034,,751364000007421001,751364000008241034,751364000002294268,MARTIN BARTOSZCZE,,2025-01-17T07:57:20,2025-01-30T16:09:18,,,2025-01-30T16:09:18,,Closed Lost,2025-02-20T00:00:00,2025-05-20T08:37:52,False,True,Sprzedaż,medidesk,1525.0,,Sebastian Pawlik,,Katarzyna Koślacz,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,2,1,1,2025-01-30T10:00:00,2,13.0,1,,3.0,Sebastian Pawlik,,13.0,13.0
lead:751364000007405209,751364000007405209,,751364000007405209,,,,,2025-01-16T16:06:04,,,,2025-04-22T12:09:01,2025-04-22T12:09:01,,,,False,False,,,,,Michał Modzelewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,1,1,0,2025-01-21T13:15:00,1,4.0,1,,1.0,Michał Modzelewski,,95.0,
lead:751364000007405098,751364000007455729,,751364000007405098,751364000007455729,751364000002294843,"MACIEJ PRZEWOŹNY ""EQUI VET SERWIS"" - DR MACIEJ PRZEWOŹNY",,2025-01-16T12:06:15,2025-01-20T12:27:09,,,2025-01-20T12:27:09,,Closed Lost,,2025-11-10T14:08:03,False,True,Sprzedaż,vetidesk,1127.0,,Michał Modzelewski,,Katarzyna Koślacz,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,1,1,0,2025-01-17T17:00:00,1,1.0,1,,5.0,Michał Modzelewski,,4.0,4.0
lead:751364000007399014,751364000007399014,,751364000007399014,,,,,2025-01-16T11:00:12,,,,2025-04-22T12:08:51,2025-04-22T12:08:51,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,96.0,
lead:751364000007360361,751364000007360361,,751364000007360361,,,,,2025-01-16T14:12:39,,,,2025-04-22T12:07:53,2025-04-22T12:07:53,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Inbound,Polecenie,Polecenie,Polecenie,0,0,0,,0,,0,,,,,95.0,
lead:751364000007360263,751364000007360263,,751364000007360263,,,,,2025-01-16T13:37:09,,,,2025-04-22T12:08:00,2025-04-22T12:08:00,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,95.0,
lead:751364000007316044,751364000007316044,,751364000007316044,,,,,2025-01-15T22:05:38,,,,2025-04-22T12:08:50,2025-04-22T12:08:50,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,96.0,
lead:751364000007316013,751364000007316013,,751364000007316013,,,,,2025-01-15T21:58:58,,,,2025-04-22T12:08:50,2025-04-22T12:08:50,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,96.0,
lead:751364000007307125,751364000007307125,,751364000007307125,,,,,2025-01-15T16:03:14,,,,2025-04-22T12:08:49,2025-04-22T12:08:49,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,96.0,
lead:751364000007307094,751364000007307094,,751364000007307094,,,,,2025-01-15T15:49:11,,,,2025-04-22T12:08:54,2025-04-22T12:08:54,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,96.0,
lead:751364000007300409,751364000007300409,,751364000007300409,,,,,2025-01-15T16:56:57,,,,2025-04-22T12:08:00,2025-04-22T12:08:00,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,96.0,
lead:751364000007300265,751364000007300265,,751364000007300265,,,,,2025-01-15T15:38:01,,,,2025-04-22T12:07:42,2025-04-22T12:07:42,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Inbound,Polecenie,Polecenie,Polecenie,0,0,0,,0,,0,,,,,96.0,
lead:751364000007300217,751364000007300217,,751364000007300217,,,,,2025-01-15T15:11:05,,,,2025-04-22T12:07:42,2025-04-22T12:07:42,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Inbound,Polecenie,Polecenie,Polecenie,0,0,0,,0,,0,,,,,96.0,
lead:751364000007206607,751364000007206607,,751364000007206607,,,,,2025-01-14T14:52:55,,,,2025-04-22T12:08:45,2025-04-22T12:08:45,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,97.0,
lead:751364000007206576,751364000007495614,,751364000007206576,751364000007495614,751364000002276454,ALFA-MED BYDGOSZCZ A. FLADER SPÓŁKA JAWNA,,2025-01-14T14:47:41,2025-01-20T11:53:34,,,2025-01-20T11:53:34,,Closed Lost,2025-03-04T00:00:00,2025-05-20T08:37:52,False,True,Sprzedaż,medidesk,2201.0,,Sebastian Pawlik,,Katarzyna Koślacz,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,1,1,0,2025-01-20T10:00:00,1,5.0,1,,4.0,Sebastian Pawlik,,5.0,5.0
lead:751364000007206475,751364000007206475,,751364000007206475,,,,,2025-01-14T14:06:26,,,,2025-04-22T12:08:50,2025-04-22T12:08:50,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,97.0,
lead:751364000007206419,751364000007206419,,751364000007206419,,,,,2025-01-14T13:54:47,,,,2025-04-22T12:09:03,2025-04-22T12:09:03,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,97.0,
lead:751364000007202885,751364000007581012,,751364000007202885,751364000007581012,751364000001889072,SAMODZIELNY PUBLICZNY MIEJSKI ZAKŁAD OPIEKI ZDROWOTNEJ W SŁUPSKU,,2025-01-14T15:43:41,2025-01-20T15:53:25,,,2025-01-20T15:53:25,,Closed Lost,2025-03-31T00:00:00,2026-01-12T17:42:55,False,True,Sprzedaż,szkolenia,,,Anna Kardasz-Pajączek,,Mateusz Fedorowicz,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,1,1,0,2025-01-20T13:30:00,1,5.0,1,,5.0,Anna Kardasz-Pajączek,,6.0,6.0
lead:751364000007202554,751364000008022641,,751364000007202554,751364000008022641,751364000002272322,SAMODZIELNY PUBLICZNY ZESPÓŁ OPIEKI ZDROWOTNEJ W TOMASZOWIE LUBELSKIM,,2025-01-14T13:44:50,2025-01-29T10:58:00,,,2025-01-29T10:58:00,,Spotkania,2025-09-30T00:00:00,2025-11-12T09:07:23,False,False,Sprzedaż,medidesk,,,Anna Kardasz-Pajączek,,Mateusz Fedorowicz,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,3,1,2,2025-01-29T10:00:00,3,14.0,1,,5.0,Anna Kardasz-Pajączek,,14.0,14.0
lead:751364000007202386,751364000008044303,,751364000007202386,751364000008044303,751364000007202363,GMINNY OŚRODEK ZDROWIA W GOGOLINIE,,2025-01-14T12:46:03,2025-01-28T16:14:41,,,2025-01-28T16:14:41,,Closed Won,2025-05-31T00:00:00,2025-09-16T09:58:48,True,False,Sprzedaż,szkolenia,,,Anna Kardasz-Pajączek,,Mateusz Fedorowicz,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,1,1,0,2025-01-23T14:30:00,1,9.0,1,,5.0,Anna Kardasz-Pajączek,,14.0,14.0
lead:751364000007202190,751364000007202190,,751364000007202190,,,,,2025-01-14T10:53:37,,,,2025-06-23T19:20:35,2025-06-23T19:20:35,,,,False,False,,,,,Anna Kardasz-Pajączek,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,1,1,0,2025-02-06T09:00:00,1,22.0,0,,,,,160.0,
lead:751364000007202101,751364000007202101,,751364000007202101,,,,,2025-01-14T10:28:26,,,,2025-04-22T12:08:51,2025-04-22T12:08:51,,,,False,False,,,,,Anna Kardasz-Pajączek,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,1,1,0,2025-04-15T14:00:00,1,91.0,0,,,,,98.0,
lead:751364000007195795,751364000007195795,,751364000007195795,,,,,2025-01-15T10:19:26,,,,2025-06-29T20:17:12,2025-06-29T20:17:12,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,165.0,
lead:751364000007195544,751364000007334108,,751364000007195544,751364000007334108,751364000002274522,DCG CENTRUM MEDYCZNE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,2025-01-14T17:09:27,2025-01-16T14:33:37,,,2025-01-16T14:33:37,,Closed Lost,2025-01-24T00:00:00,2026-01-12T17:43:05,False,True,Sprzedaż,,,,Mateusz Podlewski,,Joanna Hruszka,PreSales,Lead,Outbound,Reinkarnacja,Reinkarnacja,Reinkarnacja,1,1,0,2025-01-16T13:30:00,1,1.0,1,,4.0,Mateusz Podlewski,,1.0,1.0
lead:751364000007195049,751364000008029070,,751364000007195049,751364000008029070,751364000002291244,ZBIGNIEW MAZAN KLINIKA CHIRURGII MAZAN,,2025-01-13T15:39:52,2025-01-27T14:05:32,,,2025-01-27T14:05:32,,Negocjace,,2025-05-20T08:37:52,False,False,Sprzedaż,szkolenia,,,Mateusz Podlewski,,Joanna Hruszka,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,1,1,0,2025-01-27T11:00:00,1,13.0,1,,5.0,Mateusz Podlewski,,13.0,13.0
lead:751364000007157569,751364000007157569,,751364000007157569,,,,,2025-01-13T15:20:08,,,,2025-04-22T12:08:52,2025-04-22T12:08:52,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,98.0,
lead:751364000007157058,751364000007157058,,751364000007157058,,,,,2025-01-13T08:26:33,,,,2025-08-14T14:04:54,2025-08-14T14:04:54,,,,False,False,,,,,Michał Modzelewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,213.0,
lead:751364000007157027,751364000008240001,,751364000007157027,751364000008240001,751364000002389623,[56875] CENTRUM MEDYCZNE „NA DOBRE I NA ZŁE“ NZOZ „ORTOPEDIA“ S.C.,,2025-01-13T08:21:10,2025-01-30T07:47:48,,,2025-01-30T07:47:48,,Closed Lost,,2025-05-20T08:37:52,False,True,Sprzedaż,,,,Sebastian Pawlik,,Katarzyna Koślacz,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,2,1,1,2025-01-28T12:00:00,2,15.0,1,,5.0,Sebastian Pawlik,,16.0,16.0
lead:751364000007156206,751364000007387068,,751364000007156206,751364000007387068,751364000002213988,SZPITAL SPECJALISTYCZNY IM. HENRYKA KLIMONTOWICZA W GORLICACH,,2025-01-13T11:47:42,2025-01-16T14:25:31,,,2025-01-16T14:25:31,,Closed Lost,,2025-05-20T08:37:52,False,True,Sprzedaż,,,,Anna Kardasz-Pajączek,,Mateusz Fedorowicz,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,1,1,0,2025-01-16T13:00:00,1,3.0,1,,5.0,Anna Kardasz-Pajączek,,3.0,3.0
lead:751364000006936908,751364000006936908,,751364000006936908,,,,,2025-01-15T13:27:05,,,,2025-04-22T12:08:51,2025-04-22T12:08:51,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,96.0,
lead:751364000006936352,751364000006936352,,751364000006936352,,,,,2025-01-12T21:44:42,,,,2025-04-22T12:08:53,2025-04-22T12:08:53,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,99.0,
lead:751364000006936321,751364000006936321,,751364000006936321,,,,,2025-01-12T17:37:26,,,,2025-04-22T12:08:44,2025-04-22T12:08:44,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,99.0,
lead:751364000006936290,751364000006936290,,751364000006936290,,,,,2025-01-12T17:34:03,,,,2025-04-22T12:08:51,2025-04-22T12:08:51,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,99.0,
lead:751364000006936145,751364000006936145,,751364000006936145,,,,,2025-01-12T17:09:34,,,,2025-04-22T12:08:48,2025-04-22T12:08:48,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,99.0,
lead:751364000006936001,751364000006936001,,751364000006936001,,,,,2025-01-12T16:13:16,,,,2025-04-22T12:08:53,2025-04-22T12:08:53,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,99.0,
lead:751364000006909056,751364000006909056,,751364000006909056,,,,,2025-01-10T15:34:28,,,,2025-04-22T12:08:51,2025-04-22T12:08:51,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,101.0,
lead:751364000006880936,751364000007325038,,751364000006880936,751364000007325038,751364000002272333,WOJEWÓDZKIE CENTRUM SZPITALNE KOTLINY JELENIOGÓRSKIEJ,,2025-01-15T13:40:31,2025-01-16T10:54:42,,,2025-01-16T10:54:42,,Closed Lost,,2025-05-20T08:37:52,False,True,Sprzedaż,szkolenia,,,Michał Modzelewski,,Katarzyna Koślacz,PreSales,Lead,Inbound,Strona internetowa medidesk,Strona internetowa medidesk,Strona internetowa medidesk,1,1,0,2025-01-15T14:45:00,1,0.0,1,,5.0,Michał Modzelewski,,0.0,0.0
lead:751364000006880765,751364000006880765,,751364000006880765,,,,,2025-01-14T15:21:46,,,,2025-04-22T12:08:48,2025-04-22T12:08:48,,,,False,False,,,,,Michał Modzelewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,97.0,
lead:751364000006880422,751364000006880422,,751364000006880422,,,,,2025-01-13T14:14:39,,,,2025-10-20T13:53:27,2025-10-20T13:53:27,,,,False,False,,,,,Michał Modzelewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,279.0,
lead:751364000006880203,751364000007689014,,751364000006880203,751364000007689014,751364000006880165,SPORTO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,2025-01-13T10:21:16,2025-01-21T12:53:23,,,2025-01-21T12:53:23,,Closed Lost,2025-03-30T00:00:00,2025-05-20T08:37:52,False,True,Sprzedaż,,1632.0,,Michał Modzelewski,,Grzegorz Grądkowski,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,2,1,1,2025-01-21T11:45:00,2,8.0,1,,5.0,Michał Modzelewski,,8.0,8.0
lead:751364000006868971,751364000006868971,,751364000006868971,,,,,2025-01-13T13:51:50,,,,2025-04-22T12:07:51,2025-04-22T12:07:51,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,98.0,
lead:751364000006868503,751364000006868503,,751364000006868503,,,,,2025-01-10T15:00:06,,,,2025-09-03T13:38:33,2025-09-03T13:38:33,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,1,0,0,2025-09-10T13:00:00,1,242.0,0,,,,,235.0,
lead:751364000006868062,751364000007384026,,751364000006868062,751364000007384026,751364000002384406,DERMA POINT,,2025-01-10T11:17:17,2025-01-16T11:08:25,,,2025-01-16T11:08:25,,Negocjace,2025-03-31T00:00:00,2025-05-20T08:37:52,False,False,Sprzedaż,medidesk,1296.0,,Mateusz Podlewski,,Joanna Hruszka,PreSales,Lead,Inbound,Polecenie,Polecenie,Polecenie,1,1,0,2025-01-16T10:00:00,1,5.0,1,,3.0,Mateusz Podlewski,,5.0,5.0
lead:751364000006848566,751364000006848566,,751364000006848566,,,,,2025-01-10T15:36:20,,,,2025-04-22T12:08:27,2025-04-22T12:08:27,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,101.0,
lead:751364000006839009,751364000006839009,,751364000006839009,,,,,2025-01-09T17:25:28,,,,2025-04-22T12:08:27,2025-04-22T12:08:27,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,102.0,
